,BTCUSDT,ETHUSDT,BNBUSDT,DOGEUSDT
4691,0.03586770170266462,-0.012308804749662339,-0.02610624687637042,0.030907897525470296
4692,0.03586770170266462,-0.012308804749662339,-0.03493188768545785,0.030907897525470296
4693,0.03586770170266462,-0.007427217867195246,-0.030662318828195367,0.030907897525470296
4694,0.03586770170266462,-0.007427217867195246,-0.032806256948255896,0.0329694262282928
4695,0.03586770170266462,-0.0028638357491339583,-0.03020547671418583,0.0329694262282928
4696,0.03586770170266462,-0.0028638357491339583,-0.026967053027429633,0.0329694262282928
4697,0.03586770170266462,-0.0028638357491339583,-0.028148487626585728,0.0329694262282928
4698,0.03586770170266462,-0.030652992079523544,-0.046776269150523686,0.0329694262282928
4699,0.03586770170266462,-0.030652992079523544,-0.04652802752867846,0.0329694262282928
4700,0.03586770170266462,-0.030652992079523544,-0.03423701610672847,0.0329694262282928
4701,0.03586770170266462,-0.03117825650240924,-0.037379430318820406,0.0329694262282928
4702,0.03586770170266462,-0.037102530898236674,-0.039175437335777996,0.0329694262282928
4703,0.03586770170266462,-0.037102530898236674,-0.03338014861366001,0.0329694262282928
4704,0.042802307981268606,-0.037102530898236674,-0.025580098290754694,0.0329694262282928
4705,0.041317688541942066,-0.037102530898236674,-0.030102498967001456,0.02831751734154253
4706,0.04197439515826129,-0.03637289710881397,-0.027451764755700103,0.03214954672043446
4707,0.040452347206502925,-0.0384567431995515,-0.028253317236294095,0.029745315273087103
4708,0.04001331269646047,-0.03842399496795601,-0.027452406727505152,0.030864598931545695
4709,0.047087829005945325,-0.02678980469449932,-0.02154623055470728,0.0375878260805772
4710,0.04943851891400619,-0.01911909834338643,-0.01891509831909377,0.04032755210797456
4711,0.04945312363717358,-0.018217543160696126,-0.0161068266826373,0.041297170724652
4712,0.04658081946503012,-0.019103201346768017,-0.019520378483285694,0.03692965212225807
4713,0.0462313049019234,-0.01805136940613805,-0.021221348035930787,0.03773493477646972
4714,0.04548884595553582,-0.01871154573171363,-0.021391156152758772,0.0349947671426849
4715,0.046356829953596246,-0.018502767003760634,-0.02016025632253804,0.037084463333007966
4716,0.04240140252476976,-0.03274444961053147,-0.027172283010736598,0.030802246838162683
4717,0.035551392131317194,-0.0488944693759813,-0.031308002119446954,0.027760786937410464
4718,0.036612473954649394,-0.05738820848527337,-0.03160219393250907,0.025047732357135977
4719,0.030397830852038066,-0.08136094883550216,-0.03908087129900628,0.018840506509610777
4720,0.0055924809595135905,-0.1476320607837659,-0.06923225375865849,-0.004569806682417021
4721,0.015581154558745425,-0.12503526996969272,-0.07291616599248574,0.005012882652977058
4722,0.013438970001306672,-0.12503526996969272,-0.07577987752396642,0.0023599488202677987
4723,0.0181933802806048,-0.12466859956149123,-0.07421134470543367,0.00734049356734956
4724,0.01739561967487313,-0.13306019748342923,-0.07751446655840433,0.004681335112789897
4725,0.01799935908584982,-0.1315235290103729,-0.07791596011443269,0.006865422476284411
4726,0.013459138965406625,-0.14065364053453644,-0.08417674592331814,-0.0009519633898819047
4727,0.018209052048104857,-0.13924641431739626,-0.08026815899714257,0.0005993862843347575
4728,0.013417586992755082,-0.14469142195368756,-0.07514303387201748,0.0032407784533838857
4729,0.019722496553478686,-0.12644889764622114,-0.07188308297251256,0.008381766146170921
4730,0.019561746132690794,-0.12290600548019859,-0.07483067240964414,0.0049367301298852695
4731,0.019561746132690794,-0.11544304100003655,-0.09653041877624502,0.0008793019151538406
4732,0.019561746132690794,-0.11656676110501563,-0.09168370114680224,0.0008793019151538406
4733,0.019561746132690794,-0.11672218656370581,-0.0914857205489008,-0.003171173236738989
4734,0.019561746132690794,-0.13366619509122768,-0.10221839381622755,-0.003171173236738989
4735,0.019561746132690794,-0.12402148439615335,-0.08979725044410258,-0.003171173236738989
4736,0.019561746132690794,-0.1282844349459269,-0.09146365260249023,-0.003171173236738989
4737,0.019561746132690794,-0.12062905861758022,-0.08706691648587761,-0.003171173236738989
4738,0.019561746132690794,-0.12135920095846076,-0.09056801057778141,-0.003171173236738989
4739,0.019561746132690794,-0.12566316074886386,-0.09818011064518017,-0.003171173236738989
4740,0.019561746132690794,-0.11978525390011174,-0.0913731069072301,-0.003171173236738989
4741,0.019561746132690794,-0.13217157727320727,-0.08115204676936472,-0.003171173236738989
4742,0.019561746132690794,-0.12272421789984245,-0.08527468525799753,-0.003171173236738989
4743,0.019561746132690794,-0.12241324039388202,-0.08639080117460773,-0.0036417614720332114
4744,0.019561746132690794,-0.1271282663006177,-0.08352398851285181,-0.0034849725099760365
4745,0.019561746132690794,-0.14076026915642204,-0.07130500516421145,-0.0025440912178325004
4746,0.019561746132690794,-0.13398201385973207,-0.0774092215202773,-0.0033288973707126246
4747,0.019561746132690794,-0.1251974052728333,-0.08130668214387105,-0.005524631373222011
4748,0.019561746132690794,-0.1278476999974847,-0.0764637764004249,-0.0027077299647713104
4749,0.019561746132690794,-0.143613080175385,-0.08293900162565027,-0.0027077299647713104
4750,0.019561746132690794,-0.1398464914297176,-0.08225968094632963,-0.001618913663635868
4751,0.02915414080210077,-0.12423769695531905,-0.07246281594313053,-0.001618913663635868
4752,0.028144253524756913,-0.1311421332798276,-0.0782375605217357,-0.001618913663635868
4753,0.02073627673833922,-0.13949086538571176,-0.08658896179050612,-0.01316041563992043
4754,0.003873771015769245,-0.178850281323773,-0.1002466825836893,-0.024726530050673934
4755,0.006181117005114256,-0.17429723085076554,-0.09788976700054908,-0.025190065279351415
4756,0.0056076470417787405,-0.17429723085076554,-0.0976928933540554,-0.02966882975811591
4757,-0.020968256595319534,-0.17429723085076554,-0.11380032876678381,-0.04304521352195356
4758,-0.036408561557359276,-0.17429723085076554,-0.12488517043958713,-0.04547276624536434
4759,-0.038846673620380745,-0.17429723085076554,-0.12684016718125923,-0.04547276624536434
4760,-0.0406314727068513,-0.17429723085076554,-0.12259347653928199,-0.04547276624536434
4761,-0.03833825497682275,-0.17429723085076554,-0.12497561816144365,-0.04547276624536434
4762,-0.0368898922564197,-0.17429723085076554,-0.12689213470098148,-0.04547276624536434
4763,-0.0368898922564197,-0.17852786793890152,-0.12582093840426023,-0.04547276624536434
4764,-0.0368898922564197,-0.17403570554452497,-0.12693158142827288,-0.04547276624536434
4765,-0.0368898922564197,-0.17403570554452497,-0.12448322641679621,-0.0603622233065767
4766,-0.0368898922564197,-0.16713054634601177,-0.12467497361728708,-0.059473070965142094
4767,-0.0368898922564197,-0.16713054634601177,-0.1366760471957541,-0.059473070965142094
4768,-0.0368898922564197,-0.18361749691805496,-0.12481729141792586,-0.059473070965142094
4769,-0.0368898922564197,-0.16596449644311628,-0.11281621783945883,-0.059473070965142094
4770,-0.0368898922564197,-0.16985952143392347,-0.10909066676836299,-0.059473070965142094
4771,-0.0368898922564197,-0.16847577636860256,-0.10920752560289071,-0.059473070965142094
4772,-0.0368898922564197,-0.16755200138931947,-0.10772748665449738,-0.06114836794960743
4773,-0.0368898922564197,-0.17811724893157388,-0.1116671051746051,-0.06190859297621554
4774,-0.0368898922564197,-0.19645686141811858,-0.12013707176097543,-0.07148015177293376
4775,-0.0368898922564197,-0.24036368329357272,-0.13708883628555546,-0.08773297344336273
4776,-0.0368898922564197,-0.2532930810608308,-0.12943616163788163,-0.08773297344336273
4777,-0.0368898922564197,-0.27383562477143997,-0.11851763067659271,-0.08773297344336273
4778,-0.0368898922564197,-0.27383562477143997,-0.12091071389413166,-0.08773297344336273
4779,-0.0368898922564197,-0.268474028761465,-0.11517332459879082,-0.08773297344336273
4780,-0.0368898922564197,-0.2709350515704617,-0.12016925814125623,-0.08773297344336273
4781,-0.0368898922564197,-0.27752993362606426,-0.12190336218749886,-0.09105322698999707
4782,-0.0368898922564197,-0.2697424641940068,-0.11394029236637948,-0.09105322698999707
4783,-0.0368898922564197,-0.26504385400731445,-0.11448318053141748,-0.09105322698999707
4784,-0.0368898922564197,-0.28109322037515205,-0.12347473157397237,-0.08210569893418862
4785,-0.0368898922564197,-0.28109322037515205,-0.1226296827916109,-0.08436032090923762
4786,-0.0368898922564197,-0.28109322037515205,-0.12831936447698689,-0.0781837617046579
4787,-0.0368898922564197,-0.28109322037515205,-0.1245731871069562,-0.078632930741939
4788,-0.04600786599956874,-0.28109322037515205,-0.13462613776308396,-0.05481627406129197
4789,-0.05258043263871792,-0.28109322037515205,-0.13614566367100056,-0.05481627406129197
4790,-0.0661864845532455,-0.28109322037515205,-0.13743530105531265,-0.05481627406129197
4791,-0.0882493393717022,-0.28109322037515205,-0.13667766790128566,-0.05481627406129197
4792,-0.09304684069112323,-0.28109322037515205,-0.14801287148002562,-0.04426682351184141
4793,-0.09304684069112323,-0.28769976936466357,-0.1705791270559901,-0.04296190833132829
4794,-0.09304684069112323,-0.2860287928917581,-0.17123897529089616,-0.04281710670955008
4795,-0.09304684069112323,-0.29302300150882676,-0.1644250396935777,-0.041803642108421024
4796,-0.0889470608565679,-0.294215072315269,-0.16353979016386644,-0.04223754433578564
4797,-0.10364940808093648,-0.294215072315269,-0.16509034947276002,-0.033700429591175585
4798,-0.09716834572820943,-0.294215072315269,-0.16077762139579432,-0.033700429591175585
4799,-0.09716834572820943,-0.3076497040949897,-0.15492836921157993,-0.033700429591175585
4800,-0.09716834572820943,-0.31980107396244706,-0.15139072118893881,-0.033700429591175585
4801,-0.1066197558421299,-0.31980107396244706,-0.14944744976624003,-0.033700429591175585
4802,-0.11161732587047235,-0.31980107396244706,-0.1494848931331475,-0.03937645928117717
4803,-0.11445459986212747,-0.31980107396244706,-0.15270490211921917,-0.04733593829709615
4804,-0.11232946437407176,-0.31980107396244706,-0.1541977736576231,-0.04733593829709615
4805,-0.11232946437407176,-0.31980107396244706,-0.1591914384112939,-0.04733593829709615
4806,-0.1244575134141297,-0.31980107396244706,-0.1630478608378737,-0.04733593829709615
4807,-0.1244575134141297,-0.31980107396244706,-0.14878958660619512,0.0006874470035720393
4808,-0.1244575134141297,-0.31980107396244706,-0.13923401439604743,0.02539192302960469
4809,-0.13121707590476528,-0.31980107396244706,-0.15031948221792335,0.012045879178317564
4810,-0.13902831354157885,-0.31980107396244706,-0.15641886853733655,0.017152719656747917
4811,-0.13902831354157885,-0.31980107396244706,-0.1569023735769467,0.0260680242629886
4812,-0.14223657661071876,-0.32038760984409165,-0.15578713194125893,0.02865763854675596
4813,-0.14115656770169593,-0.32824805724652295,-0.1531819961020331,0.028111041115764013
4814,-0.15813146084611085,-0.3183619581967463,-0.16620438416173466,0.009946605169301237
4815,-0.1572834388058112,-0.3239576361897798,-0.15972164078260476,0.020409381829260997
4816,-0.13768785391921123,-0.3480328822999543,-0.14555933032399804,0.05253626267513323
4817,-0.13054683677823642,-0.35602692368918387,-0.13860208915217287,0.07144382570034336
4818,-0.14086541106261385,-0.35602692368918387,-0.14466131811528737,0.05831034961183512
4819,-0.13652922623168295,-0.35602692368918387,-0.13698232993490633,0.056337685105705804
4820,-0.11974741097118224,-0.35602692368918387,-0.12116410673484557,0.0913538572333954
4821,-0.11974741097118224,-0.35602692368918387,-0.13264994215592874,0.04836347542051289
4822,-0.11974741097118224,-0.35602692368918387,-0.11500714217117092,0.07309450797605288
4823,-0.11974741097118224,-0.35602692368918387,-0.11620962471577911,0.06850998075542247
4824,-0.11974741097118224,-0.35602692368918387,-0.11698448814609952,0.07863547989974651
4825,-0.11904618791772159,-0.35602692368918387,-0.11156464377305941,0.0763303365486444
4826,-0.09580779419957863,-0.35602692368918387,-0.09311460290271556,0.04528340514070217
4827,-0.09957173267196617,-0.35602692368918387,-0.0908542230002688,0.06212394165336976
4828,-0.10400653666241155,-0.35602692368918387,-0.08586886255079496,0.058752990458880716
4829,-0.10662507010882105,-0.35602692368918387,-0.0833491775114249,0.058752990458880716
4830,-0.10015033465735546,-0.35602692368918387,-0.08774754383250549,0.058752990458880716
4831,-0.10628985402821944,-0.35602692368918387,-0.07981917526197857,0.058752990458880716
4832,-0.10868008027098441,-0.35602692368918387,-0.07766678611001998,0.058752990458880716
4833,-0.1029787611851194,-0.35602692368918387,-0.07364460554144747,0.058752990458880716
4834,-0.10893468733163514,-0.35602692368918387,-0.07912863961246774,0.058752990458880716
4835,-0.12030125588748164,-0.35602692368918387,-0.07744698141927264,0.058752990458880716
4836,-0.11200235385522395,-0.35602692368918387,-0.06401630168632444,0.058752990458880716
4837,-0.11602113155013016,-0.35602692368918387,-0.06420892795284217,0.058752990458880716
4838,-0.12258019839182277,-0.35602692368918387,-0.0718769304189334,0.058752990458880716
4839,-0.11897971064101898,-0.35602692368918387,-0.06698429655103422,0.058752990458880716
4840,-0.13634761778832571,-0.35602692368918387,-0.0504457904263772,0.07628659653719738
4841,-0.12883463291852182,-0.35602692368918387,-0.05850448202937264,0.06695288028217161
4842,-0.12883463291852182,-0.35602692368918387,-0.05563036821446554,0.07014174823404862
4843,-0.14059112734563806,-0.35602692368918387,-0.06587110187896694,0.07967794242563964
4844,-0.13717630390753166,-0.35602692368918387,-0.06587110187896694,0.07695860651609343
4845,-0.14071964165381312,-0.35891033178922604,-0.06825403553506793,0.07222267081000844
4846,-0.13276558120295368,-0.3503667646297419,-0.06602770445322204,0.08036436485371645
4847,-0.13855841251987766,-0.3503667646297419,-0.0700742969953898,0.07301989480763349
4848,-0.14360496785699872,-0.3503667646297419,-0.07350192138802214,0.06472825792414527
4849,-0.13667500263579435,-0.3503667646297419,-0.06903495442105523,0.07536203078675696
4850,-0.1313806532606835,-0.3503667646297419,-0.06484959187816486,0.07478880063485105
4851,-0.12814709739371632,-0.3503667646297419,-0.064168031863019,0.07120405730247359
4852,-0.13076241819621381,-0.3503667646297419,-0.06682035074752946,0.0693332845294129
4853,-0.13831356480342338,-0.3503667646297419,-0.07498299907343065,0.07985808268396866
4854,-0.13916502222190819,-0.3503667646297419,-0.07801920868434598,0.07985808268396866
4855,-0.13712239920029445,-0.3503667646297419,-0.07648701390875656,0.07728995598971844
4856,-0.13712239920029445,-0.3503667646297419,-0.08311176127008602,0.08487113178717243
4857,-0.13712239920029445,-0.3503667646297419,-0.08526829594195795,0.0908336530818914
4858,-0.13712239920029445,-0.3503667646297419,-0.08077899975971481,0.09323274989250396
4859,-0.13712239920029445,-0.3415296326639572,-0.08491585128028722,0.08828155453248121
4860,-0.13712239920029445,-0.3496728159527289,-0.08213219689881524,0.09363065363158041
4861,-0.13712239920029445,-0.36587133396065585,-0.07788923128916814,0.1069337954374111
4862,-0.13712239920029445,-0.37357846305506826,-0.08738313874225923,0.1017702842498035
4863,-0.13712239920029445,-0.3507704870922166,-0.07157300841050573,0.12417325228633325
4864,-0.13712239920029445,-0.35457583618058464,-0.07439457268574001,0.1238813241006671
4865,-0.13316582626775542,-0.3475762348920505,-0.07146840221755257,0.12971818387011114
4866,-0.1335091642079015,-0.3508712643051274,-0.07357540801181861,0.12325994227316395
4867,-0.11446262095565218,-0.3508712643051274,-0.055891244912021465,0.14790628907205572
4868,-0.115073811049058,-0.3508712643051274,-0.05994276805539189,0.13983212639262987
4869,-0.12102263522677903,-0.3508712643051274,-0.0637114688053253,0.13716229548192094
4870,-0.12050343128082908,-0.3508712643051274,-0.06469751249464561,0.1353871475529267
4871,-0.11873369898585606,-0.3508712643051274,-0.058408204318544876,0.1402601540502686
4872,-0.11873369898585606,-0.3508712643051274,-0.06717745855066337,0.1320987057641727
4873,-0.11873369898585606,-0.3508712643051274,-0.07507677066798146,0.12944930923782594
4874,-0.11873369898585606,-0.3508712643051274,-0.07278929926137401,0.12798131158662218
4875,-0.11873369898585606,-0.347811695327496,-0.07271412824731704,0.1297403265382494
4876,-0.11873369898585606,-0.3579876411237096,-0.07620984317740287,0.13972564225043727
4877,-0.11873369898585606,-0.3543755756904824,-0.07456171791988309,0.14147033547521215
4878,-0.11873369898585606,-0.3543755756904824,-0.07546217940639488,0.14495364461889848
4879,-0.11873369898585606,-0.3543755756904824,-0.07737393859970754,0.1406146223452509
4880,-0.11158651173570011,-0.37213335501743594,-0.08111533339168597,0.13088190880661055
4881,-0.1139890071452968,-0.37213335501743594,-0.07884158954197684,0.1358694399786805
4882,-0.10770805480638146,-0.37213335501743594,-0.06886662036351077,0.1276954507800233
4883,-0.09495126443615909,-0.37213335501743594,-0.033885488288039056,0.1044430593157113
4884,-0.09714236236968843,-0.37213335501743594,-0.0341592144836359,0.11438731123676016
4885,-0.09958456214522171,-0.37213335501743594,-0.02805736045875895,0.10797227319409264
4886,-0.09119651768365966,-0.37213335501743594,-0.03587168282871467,0.1168664326960197
4887,-0.09425855786954995,-0.37213335501743594,-0.03042518778541692,0.1081915897405904
4888,-0.09298885381865374,-0.37213335501743594,-0.03288037094987528,0.11367794798495567
4889,-0.08601463633306872,-0.37213335501743594,-0.04221740263327567,0.12277292338379275
4890,-0.0879304669046399,-0.37213335501743594,-0.04387368467444619,0.12818971543916435
4891,-0.09697474580917653,-0.37213335501743594,-0.03482802185251532,0.11684327065852884
4892,-0.09898203852364706,-0.37213335501743594,-0.03185287994607566,0.10951342772659178
4893,-0.09548639687173233,-0.37213335501743594,-0.03513144050186967,0.11188943010259411
4894,-0.10537149052827255,-0.37213335501743594,-0.02095593045762012,0.10161851614010531
4895,-0.10469904348904358,-0.37213335501743594,-0.021303434222244344,0.09999777059715553
4896,-0.10917761319876096,-0.37213335501743594,-0.018947312167396757,0.10117458730795281
4897,-0.10377405430307451,-0.37213335501743594,-0.025074243692193354,0.10338371838306326
4898,-0.10563409203909169,-0.3694301329304459,-0.02177864815869479,0.09809349060936756
4899,-0.09966363710912551,-0.378265387063786,-0.024870196638039244,0.0872763586111216
4900,-0.10229727874574568,-0.3722066950967091,-0.017388706542291854,0.08092199183116011
4901,-0.11822290851170814,-0.39832000224839814,-0.02947027637684385,0.0735798479251395
4902,-0.1150305490678647,-0.40381433621649343,-0.028900020902391188,0.07241366716712183
4903,-0.11605396409794966,-0.4071736457262578,-0.027188278348471373,0.07416090071400605
4904,-0.1150932900396745,-0.408114432248712,-0.03057952968210942,0.075619477143411
4905,-0.1150932900396745,-0.4115194199944979,-0.03141498329544645,0.07897910320242352
4906,-0.1150932900396745,-0.41920368914415973,-0.02879688426300475,0.0829363067785629
4907,-0.1150932900396745,-0.4004244056324715,-0.031497941860204715,0.07587332855607909
4908,-0.1150932900396745,-0.4237474433219556,-0.021974855014205597,0.08464013159523753
4909,-0.1150932900396745,-0.4215356288101709,-0.02791218742821,0.08272385801033189
4910,-0.1150932900396745,-0.4215356288101709,-0.037279690569750557,0.07698603249907687
4911,-0.11847641833492928,-0.4215356288101709,-0.03592155875551273,0.07303635432470601
4912,-0.11250803369596618,-0.40814714575816735,-0.028403897919125898,0.08032179800822636
4913,-0.1151599342981503,-0.41616102390950704,-0.03099220486187848,0.07826690295465222
4914,-0.11261609815810303,-0.41239482739386235,-0.02780313880265306,0.08266121963840778
4915,-0.11226812652439822,-0.41526144816121546,-0.02540368724872255,0.08339683829369704
4916,-0.11306565550642522,-0.4188376021417931,-0.0276561974613746,0.07912710920064614
4917,-0.11689162454645474,-0.42753779679232384,-0.03462709491680671,0.07443571497692536
4918,-0.11021182928239892,-0.4169829262621143,-0.024035076759061247,0.08756864945817444
4919,-0.10680310967166406,-0.4125526884873273,-0.022658666894790458,0.08919514657483862
4920,-0.09546978224572056,-0.38798720033821943,-0.0072292859843422486,0.10933732666962537
4921,-0.0902983265302314,-0.37892732301871124,-0.003146224855084201,0.09724542824157223
4922,-0.0788700897310386,-0.39516016425155254,0.0004459816186966892,0.08500552616078894
4923,-0.07487386267972551,-0.40051778899403767,0.0009162194806818791,0.08516042083241238
4924,-0.07487386267972551,-0.393708585650977,5.3711149635593536e-05,0.07989318613063068
4925,-0.07487386267972551,-0.393708585650977,-0.0011214230115145218,0.07619461932526783
4926,-0.07487386267972551,-0.38870475418316464,0.006116731845874246,0.07266322058428831
4927,-0.07487386267972551,-0.390014662752863,0.0013480710119498918,0.07636121750262426
4928,-0.0788371814808898,-0.39962562266556223,-0.004809999197895043,0.07267684538104002
4929,-0.07670906815091438,-0.39883775966256707,-0.00406931621021378,0.06870009408094835
4930,-0.07885990893412953,-0.40619477358811074,-0.006254000016245098,0.07253916042001474
4931,-0.0739957381799562,-0.40031462765181547,-0.001388104107490351,0.06932667762974398
4932,-0.07538643193095351,-0.3994296661411342,-0.00256162937740112,0.06855933570218109
4933,-0.0721217019427921,-0.3900186216780196,0.00021245829939819938,0.06564119716739392
4934,-0.0714593080971162,-0.3919318618258191,-0.0013547555861167515,0.06487101848593968
4935,-0.07184786531559517,-0.39287681192064217,-0.00303687427328192,0.06410024617208132
4936,-0.07439306895473385,-0.3938667616364414,-0.003310247701384772,0.0619404189582583
4937,-0.07038213003039473,-0.38486123387976745,0.0023118973031051038,0.06594288201244569
4938,-0.06867976869047154,-0.3829446261432813,0.0017622094472802274,0.06578832250703615
4939,-0.07164564506797666,-0.3721843906762209,0.010905559916220331,0.07877332791745495
4940,-0.08449785832696344,-0.3910271822207273,0.005162985658794583,0.06827998414298375
4941,-0.07816231838463306,-0.3967364372582085,0.007840678117939981,0.06735003993963606
4942,-0.061227944193545825,-0.41811875521776987,0.019409359762035283,0.06129977621019145
4943,-0.04517982756060135,-0.4455589323905673,0.042737633310010015,0.026962332788933452
4944,-0.03042395901600048,-0.46327623314035904,0.03218548607074612,0.018880871660761467
4945,-0.03415507115426597,-0.4600533449802324,0.03383892522418519,0.014481327909742991
4946,-0.03387022497120484,-0.4596799582925246,0.03705780934435687,0.010749984626160836
4947,-0.037298850671651174,-0.4689476355941151,0.040472042170354494,0.014144198299993138
4948,-0.03663155930668527,-0.4652327074486464,0.04063602364044827,0.011224963788153963
4949,-0.03763079685528581,-0.4648472132450775,0.03989822800983789,0.011224963788153963
4950,-0.03447049180069017,-0.4584104832161192,0.03419659955912213,0.018986930152966375
4951,-0.03367791073910609,-0.4523978227550074,0.034939173816547986,0.02029071111776426
4952,-0.03383940254339701,-0.4549040528311883,0.03609343220553296,0.01931159884622391
4953,-0.03629938041309422,-0.4593799101136631,0.040005150891195496,0.011812413975014313
4954,-0.03414862883437619,-0.45340814029824505,0.03549344095312901,0.01618134601384924
4955,-0.03487975139235577,-0.4503156565940738,0.037059095437904976,0.01504368958609048
4956,-0.03222306627121563,-0.46031914287307574,0.03364472216051795,0.017965767508168362
4957,-0.02837963839019053,-0.46252547439774416,0.034965617066817,0.02643206513109253
4958,-0.02836531317925184,-0.46252547439774416,0.036284769511371384,0.026760472356051612
4959,-0.0186144799175455,-0.46252547439774416,0.023892838675636408,0.037765728597838666
4960,-0.027670494113981037,-0.46252547439774416,0.03243842206802461,0.028797118732367788
4961,-0.026972777463403208,-0.45911141890487606,0.029999800922286046,0.028303291571874056
4962,-0.02628892031781338,-0.45911141890487606,0.028639144508646353,0.026162316604812053
4963,-0.026834466222630082,-0.45911141890487606,0.02888620042563561,0.03012336628297685
4964,-0.030038996567619325,-0.46961414346103714,0.020566595812785637,0.03735663933903466
4965,-0.02816056091357566,-0.46963588731839734,0.023425839338641286,0.038009487388651064
4966,-0.03612311256030021,-0.4916112013291095,0.012160887675524812,0.025433952520122483
4967,-0.03612311256030021,-0.5187166231226629,0.0022771431946240206,0.01801459768141267
4968,-0.03612311256030021,-0.5144563677835341,0.0018760361391509939,0.019935827268348305
4969,-0.03612311256030021,-0.5144563677835341,-0.003175886398036676,0.02282321899115869
4970,-0.037082787310926624,-0.5144563677835341,-0.010755572838376581,0.02185796802590778
4971,-0.03197257775455131,-0.5144563677835341,-0.005727263854728548,0.028447489080231203
4972,-0.03366257685258567,-0.5217389780058748,-0.009229054543148818,0.0224614026864437
4973,-0.03998938117661288,-0.5338493307190262,-0.01680300965457704,0.012168704069524972
4974,-0.040559216630738804,-0.535550807628538,-0.014362929368064381,0.014556478663603212
4975,-0.04473406119190948,-0.542076956925378,-0.010062617694098996,0.013918214741471369
4976,-0.04516059036931741,-0.5395900065823974,-0.008200346515717216,0.015991249345202907
4977,-0.04237293476425563,-0.5377886367193836,-0.009470641462325124,0.02014593135223386
4978,-0.04205815318508588,-0.5372877344090576,-0.010461800325267667,0.02014593135223386
4979,-0.03807749719929776,-0.5341572423176691,-0.01002612225175692,0.024157484625661363
4980,-0.045962101695079416,-0.5526961657929598,-0.0266287295347144,0.011268810548007213
4981,-0.050138073006343764,-0.5604716897956642,-0.035788380298668376,0.007610467936268517
4982,-0.04998888537959256,-0.560089267789626,-0.03038109591413307,0.010621561438645899
4983,-0.053257514467127565,-0.5591294911558243,-0.03387610581666123,0.010780518679148088
4984,-0.05336440967264522,-0.5561197498054716,-0.04618213112527947,0.015708976548782227
4985,-0.0577280561754544,-0.5663285070998477,-0.03717065128356811,0.012353807991504984
4986,-0.10086493003607278,-0.6205451736553417,-0.0010583536871715538,-0.02761434487473735
4987,-0.11057444305232023,-0.6251451293641587,0.005162835834246593,-0.030829778958338383
4988,-0.11082044767369281,-0.6333455677286058,0.004343438463767169,-0.030066653195212734
4989,-0.1065208174682416,-0.6371875408160529,0.007623715796305164,-0.026706335492448163
4990,-0.11501165398104407,-0.6488249273204184,0.007995255829743919,-0.0450971400901492
4991,-0.11838376734703415,-0.65489041738864,0.016500362607831165,-0.05578186544756081
4992,-0.1113134873691779,-0.6428020013563552,0.006004671365288594,-0.04342331869354055
4993,-0.11065498322718681,-0.6428081907007798,0.002171257393797421,-0.039051239694595896
4994,-0.13318187888214927,-0.6697935653704256,0.020403342875378594,-0.05495069457042856
4995,-0.12673766642935314,-0.6630919038163875,0.008551871531722544,-0.04839234012118132
4996,-0.12673766642935314,-0.6537785441508189,0.004393095400127001,-0.0443413273679929
4997,-0.13403529069059328,-0.6641716064601978,0.010620024070099765,-0.05066853435805019
4998,-0.12908061883536792,-0.6601710973044871,0.006469723914463543,-0.05336314513649332
4999,-0.12908061883536792,-0.6452732461734554,0.002860287284263241,-0.04634612513052139
5000,-0.13106605316549103,-0.6490540345790374,0.004503488539071454,-0.049353191737046775
5001,-0.13158864662262104,-0.6456629105845273,0.00021580351614169935,-0.045455725090366994
5002,-0.13158864662262104,-0.6467250848305071,-0.0031542256907779453,-0.0459071923589901
5003,-0.13731676139384463,-0.6590381677895951,-0.008528162099197045,-0.05147277599316602
5004,-0.13399294939696071,-0.6550345114824654,-0.0024034404956336797,-0.04115116043594824
5005,-0.12585545439062085,-0.646199627149701,0.006560144938539958,-0.03208223661490828
5006,-0.1381093047876999,-0.6658540694610733,-0.008325854684599232,-0.045505055406854567
5007,-0.16482446846511112,-0.712160287413284,-0.03543316994638901,-0.07064051597277876
5008,-0.16579753433872202,-0.7090011502164686,-0.03456549098760375,-0.07372376366034294
5009,-0.17539669267643887,-0.7233551894303338,-0.04115110395619548,-0.09480104703270831
5010,-0.1674269045094069,-0.7081227836601017,-0.03022292795504511,-0.08419324886757062
5011,-0.16704874371543732,-0.7109758258398028,-0.034947795295308226,-0.09752271858649275
5012,-0.1767837628828326,-0.72867114648782,-0.043123167889722924,-0.09795165767714187
5013,-0.17268335492346198,-0.735417824389461,-0.039535080340386775,-0.0938070242628215
5014,-0.17402095184698896,-0.7348331530951019,-0.04007523158273474,-0.09179783941781572
5015,-0.16904088463904088,-0.7223617250965455,-0.03737593340026213,-0.0854705457738697
5016,-0.17073998097150989,-0.721491564638957,-0.0431861102317308,-0.0944430493918148
5017,-0.17073998097150989,-0.7272644067783862,-0.03313982556307893,-0.08827552213995016
5018,-0.17073998097150989,-0.7256670744399849,-0.03292236334713894,-0.09390403996358987
5019,-0.17073998097150989,-0.7336256408470105,-0.04289154949903318,-0.12160208818402596
5020,-0.17073998097150989,-0.7259558363575103,-0.03858429896062687,-0.12076421637841239
5021,-0.17073998097150989,-0.7326129599971977,-0.03865577858893299,-0.12090397878232562
5022,-0.1689342794585572,-0.7402233100733012,-0.04598296423479742,-0.10762840583654598
